ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME
15304,"Tampa, FL",14685,"Savannah, GA"
15304,"Tampa, FL",11624,"Key West, FL"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",14193,"Pensacola, FL"
15304,"Tampa, FL",15624,"Valparaiso, FL"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",14747,"Seattle, WA"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",14685,"Savannah, GA"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",14869,"Salt Lake City, UT"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",14747,"Seattle, WA"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12264,"Washington, DC"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14771,"San Francisco, CA"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12264,"Washington, DC"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14771,"San Francisco, CA"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",11057,"Charlotte, NC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",14635,"Fort Myers, FL"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",10868,"Columbia, SC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12244,"New Haven, CT"
15304,"Tampa, FL",13931,"Norfolk, VA"
15304,"Tampa, FL",15370,"Tulsa, OK"
15304,"Tampa, FL",10994,"Charleston, SC"
15304,"Tampa, FL",14524,"Richmond, VA"
15304,"Tampa, FL",13851,"Oklahoma City, OK"
15304,"Tampa, FL",15919,"Fayetteville, AR"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",10874,"Akron, OH"
15304,"Tampa, FL",13931,"Norfolk, VA"
15304,"Tampa, FL",15370,"Tulsa, OK"
15304,"Tampa, FL",10994,"Charleston, SC"
15304,"Tampa, FL",14524,"Richmond, VA"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",13851,"Oklahoma City, OK"
15304,"Tampa, FL",15919,"Fayetteville, AR"
15304,"Tampa, FL",12217,"Huntsville, AL"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13891,"Ontario, CA"
15304,"Tampa, FL",12451,"Jacksonville, FL"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",14869,"Salt Lake City, UT"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",10792,"Buffalo, NY"
15304,"Tampa, FL",11057,"Charlotte, NC"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",14057,"Portland, OR"
15304,"Tampa, FL",11259,"Dallas, TX"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",12197,"White Plains, NY"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",14747,"Seattle, WA"
15304,"Tampa, FL",14057,"Portland, OR"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",13546,"Moses Lake, WA"
15304,"Tampa, FL",14771,"San Francisco, CA"
15304,"Tampa, FL",14747,"Seattle, WA"
15304,"Tampa, FL",14057,"Portland, OR"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14771,"San Francisco, CA"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",10792,"Buffalo, NY"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",15016,"St. Louis, MO"
15304,"Tampa, FL",14683,"San Antonio, TX"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",13871,"Omaha, NE"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",10821,"Baltimore, MD"
15304,"Tampa, FL",13342,"Milwaukee, WI"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",12339,"Indianapolis, IN"
15304,"Tampa, FL",10599,"Birmingham, AL"
15304,"Tampa, FL",11259,"Dallas, TX"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",12191,"Houston, TX"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",14122,"Pittsburgh, PA"
15304,"Tampa, FL",10693,"Nashville, TN"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",14107,"Phoenix, AZ"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",10423,"Austin, TX"
15304,"Tampa, FL",13232,"Chicago, IL"
15304,"Tampa, FL",13198,"Kansas City, MO"
15304,"Tampa, FL",13296,"Manchester, NH"
15304,"Tampa, FL",14576,"Rochester, NY"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",10792,"Buffalo, NY"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",15016,"St. Louis, MO"
15304,"Tampa, FL",14683,"San Antonio, TX"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",14869,"Salt Lake City, UT"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",10781,"Baton Rouge, LA"
15304,"Tampa, FL",10821,"Baltimore, MD"
15304,"Tampa, FL",13342,"Milwaukee, WI"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",12339,"Indianapolis, IN"
15304,"Tampa, FL",10599,"Birmingham, AL"
15304,"Tampa, FL",11259,"Dallas, TX"
15304,"Tampa, FL",12391,"Islip, NY"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",12191,"Houston, TX"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",14122,"Pittsburgh, PA"
15304,"Tampa, FL",10529,"Hartford, CT"
15304,"Tampa, FL",10693,"Nashville, TN"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",14107,"Phoenix, AZ"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",10423,"Austin, TX"
15304,"Tampa, FL",13232,"Chicago, IL"
15304,"Tampa, FL",14986,"Sarasota/Bradenton, FL"
15304,"Tampa, FL",13198,"Kansas City, MO"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",13296,"Manchester, NH"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",11986,"Grand Rapids, MI"
15304,"Tampa, FL",13851,"Oklahoma City, OK"
15304,"Tampa, FL",10257,"Albany, NY"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",15016,"St. Louis, MO"
15304,"Tampa, FL",14683,"San Antonio, TX"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",10821,"Baltimore, MD"
15304,"Tampa, FL",11259,"Dallas, TX"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",12191,"Houston, TX"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",14122,"Pittsburgh, PA"
15304,"Tampa, FL",10529,"Hartford, CT"
15304,"Tampa, FL",10693,"Nashville, TN"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",14107,"Phoenix, AZ"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",10423,"Austin, TX"
15304,"Tampa, FL",13232,"Chicago, IL"
15304,"Tampa, FL",13198,"Kansas City, MO"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",13796,"Oakland, CA"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",12339,"Indianapolis, IN"
15304,"Tampa, FL",10693,"Nashville, TN"
15304,"Tampa, FL",14027,"West Palm Beach/Palm Beach, FL"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",13898,"Miami, FL"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",15323,"Bristol/Johnson City/Kingsport, TN"
15304,"Tampa, FL",12451,"Jacksonville, FL"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",10693,"Nashville, TN"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",10874,"Akron, OH"
15304,"Tampa, FL",10821,"Baltimore, MD"
15304,"Tampa, FL",10158,"Atlantic City, NJ"
15304,"Tampa, FL",12898,"Latrobe, PA"
15304,"Tampa, FL",12339,"Indianapolis, IN"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",14122,"Pittsburgh, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",14635,"Fort Myers, FL"
15304,"Tampa, FL",13296,"Manchester, NH"
15304,"Tampa, FL",14730,"Louisville, KY"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",12324,"Wilmington, OH"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",10792,"Buffalo, NY"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",15096,"Syracuse, NY"
15304,"Tampa, FL",13342,"Milwaukee, WI"
15304,"Tampa, FL",15356,"Trenton, NJ"
15304,"Tampa, FL",12391,"Islip, NY"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",15070,"Newburgh/Poughkeepsie, NY"
15304,"Tampa, FL",14576,"Rochester, NY"
15304,"Tampa, FL",11986,"Grand Rapids, MI"
15304,"Tampa, FL",14321,"Portland, ME"
15304,"Tampa, FL",10257,"Albany, NY"
15304,"Tampa, FL",10685,"Bloomington/Normal, IL"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",10792,"Buffalo, NY"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",15096,"Syracuse, NY"
15304,"Tampa, FL",11977,"Green Bay, WI"
15304,"Tampa, FL",13342,"Milwaukee, WI"
15304,"Tampa, FL",15356,"Trenton, NJ"
15304,"Tampa, FL",12391,"Islip, NY"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",15070,"Newburgh/Poughkeepsie, NY"
15304,"Tampa, FL",14576,"Rochester, NY"
15304,"Tampa, FL",11986,"Grand Rapids, MI"
15304,"Tampa, FL",14321,"Portland, ME"
15304,"Tampa, FL",10257,"Albany, NY"
15304,"Tampa, FL",10685,"Bloomington/Normal, IL"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",11292,"Denver, CO"
15304,"Tampa, FL",13244,"Memphis, TN"
15304,"Tampa, FL",12264,"Washington, DC"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14771,"San Francisco, CA"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",11057,"Charlotte, NC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",14492,"Raleigh/Durham, NC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",10423,"Austin, TX"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",11057,"Charlotte, NC"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14107,"Phoenix, AZ"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12892,"Los Angeles, CA"
15304,"Tampa, FL",14107,"Phoenix, AZ"
15304,"Tampa, FL",11278,"Washington, DC"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",10423,"Austin, TX"
15304,"Tampa, FL",11618,"Newark, NJ"
15304,"Tampa, FL",14307,"Providence, RI"
15304,"Tampa, FL",10529,"Hartford, CT"
15304,"Tampa, FL",12953,"New York, NY"
15304,"Tampa, FL",12197,"White Plains, NY"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",10732,"Aguadilla, PR"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",14635,"Fort Myers, FL"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",12478,"New York, NY"
15304,"Tampa, FL",14524,"Richmond, VA"
15304,"Tampa, FL",15016,"St. Louis, MO"
15304,"Tampa, FL",13342,"Milwaukee, WI"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",13204,"Orlando, FL"
15304,"Tampa, FL",11042,"Cleveland, OH"
15304,"Tampa, FL",11433,"Detroit, MI"
15304,"Tampa, FL",13930,"Chicago, IL"
15304,"Tampa, FL",12266,"Houston, TX"
15304,"Tampa, FL",11066,"Columbus, OH"
15304,"Tampa, FL",12889,"Las Vegas, NV"
15304,"Tampa, FL",10821,"Baltimore, MD"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",10158,"Atlantic City, NJ"
15304,"Tampa, FL",12339,"Indianapolis, IN"
15304,"Tampa, FL",14100,"Philadelphia, PA"
15304,"Tampa, FL",13495,"New Orleans, LA"
15304,"Tampa, FL",11298,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",10529,"Hartford, CT"
15304,"Tampa, FL",10397,"Atlanta, GA"
15304,"Tampa, FL",10721,"Boston, MA"
15304,"Tampa, FL",14843,"San Juan, PR"
15304,"Tampa, FL",13198,"Kansas City, MO"
15304,"Tampa, FL",13296,"Manchester, NH"
15304,"Tampa, FL",11697,"Fort Lauderdale, FL"
15304,"Tampa, FL",14027,"West Palm Beach/Palm Beach, FL"
15304,"Tampa, FL",13487,"Minneapolis, MN"
15304,"Tampa, FL",14986,"Sarasota/Bradenton, FL"
15304,"Tampa, FL",14635,"Fort Myers, FL"
15304,"Tampa, FL",10194,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",11540,"El Paso, TX"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",11193,"Cincinnati, OH"
15304,"Tampa, FL",13303,"Miami, FL"
15304,"Tampa, FL",15304,"Tampa, FL"
15304,"Tampa, FL",14512,"Rockford, IL"
15304,"Tampa, FL",10194,"Dallas/Fort Worth, TX"
15304,"Tampa, FL",12882,"Lakeland, FL"
15304,"Tampa, FL",13891,"Ontario, CA"
15304,"Tampa, FL",14843,"San Juan, PR"
15310,"Temple, TX",10423,"Austin, TX"
15310,"Temple, TX",16789,"Van Horn, TX"
15323,"Bristol/Johnson City/Kingsport, TN",10397,"Atlanta, GA"
15323,"Bristol/Johnson City/Kingsport, TN",10397,"Atlanta, GA"
15323,"Bristol/Johnson City/Kingsport, TN",10397,"Atlanta, GA"
15323,"Bristol/Johnson City/Kingsport, TN",14761,"Sanford, FL"
15323,"Bristol/Johnson City/Kingsport, TN",14112,"St. Petersburg, FL"
15323,"Bristol/Johnson City/Kingsport, TN",14761,"Sanford, FL"
15323,"Bristol/Johnson City/Kingsport, TN",14112,"St. Petersburg, FL"
15323,"Bristol/Johnson City/Kingsport, TN",11057,"Charlotte, NC"
15323,"Bristol/Johnson City/Kingsport, TN",15304,"Tampa, FL"
15323,"Bristol/Johnson City/Kingsport, TN",15167,"Teterboro, NJ"
15323,"Bristol/Johnson City/Kingsport, TN",11298,"Dallas/Fort Worth, TX"
15323,"Bristol/Johnson City/Kingsport, TN",11057,"Charlotte, NC"
15323,"Bristol/Johnson City/Kingsport, TN",13487,"Minneapolis, MN"
15323,"Bristol/Johnson City/Kingsport, TN",11637,"Fargo, ND"
15325,"Thermal, CA",15618,"Van Nuys, CA"
15325,"Thermal, CA",15325,"Thermal, CA"
15325,"Thermal, CA",14908,"Santa Ana, CA"
15342,"Taos, NM",12127,"Hawthorne, CA"
15342,"Taos, NM",11259,"Dallas, TX"
15342,"Taos, NM",12892,"Los Angeles, CA"
15342,"Taos, NM",10423,"Austin, TX"
15342,"Taos, NM",11041,"Carlsbad, CA"
15344,"Tehachapi, CA",10561,"Bakersfield, CA"
15346,"New York, NY",15167,"Teterboro, NJ"
15356,"Trenton, NJ",13796,"Oakland, CA"
15356,"Trenton, NJ",11921,"Grand Junction, CO"
15356,"Trenton, NJ",15167,"Teterboro, NJ"
15356,"Trenton, NJ",10849,"Bozeman, MT"
15356,"Trenton, NJ",15304,"Tampa, FL"
15356,"Trenton, NJ",11057,"Charlotte, NC"
15356,"Trenton, NJ",10397,"Atlanta, GA"
15356,"Trenton, NJ",13204,"Orlando, FL"
15356,"Trenton, NJ",14027,"West Palm Beach/Palm Beach, FL"
15356,"Trenton, NJ",15304,"Tampa, FL"
15356,"Trenton, NJ",11057,"Charlotte, NC"
15356,"Trenton, NJ",14492,"Raleigh/Durham, NC"
15356,"Trenton, NJ",10397,"Atlanta, GA"
15356,"Trenton, NJ",14635,"Fort Myers, FL"
15356,"Trenton, NJ",13204,"Orlando, FL"
15356,"Trenton, NJ",14027,"West Palm Beach/Palm Beach, FL"
15356,"Trenton, NJ",12124,"Hilton Head, SC"
15370,"Tulsa, OK",11540,"El Paso, TX"
15370,"Tulsa, OK",10397,"Atlanta, GA"
15370,"Tulsa, OK",10397,"Atlanta, GA"
15370,"Tulsa, OK",12992,"Little Rock, AR"
15370,"Tulsa, OK",12266,"Houston, TX"
15370,"Tulsa, OK",12266,"Houston, TX"
15370,"Tulsa, OK",12892,"Los Angeles, CA"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",12266,"Houston, TX"
15370,"Tulsa, OK",13891,"Ontario, CA"
15370,"Tulsa, OK",11298,"Dallas/Fort Worth, TX"
15370,"Tulsa, OK",14730,"Louisville, KY"
15370,"Tulsa, OK",13891,"Ontario, CA"
15370,"Tulsa, OK",11298,"Dallas/Fort Worth, TX"
15370,"Tulsa, OK",12917,"Columbus, OH"
15370,"Tulsa, OK",14730,"Louisville, KY"
15370,"Tulsa, OK",12992,"Little Rock, AR"
15370,"Tulsa, OK",14814,"Shreveport, LA"
15370,"Tulsa, OK",11540,"El Paso, TX"
15370,"Tulsa, OK",11298,"Dallas/Fort Worth, TX"
15370,"Tulsa, OK",14730,"Louisville, KY"
15370,"Tulsa, OK",13851,"Oklahoma City, OK"
15370,"Tulsa, OK",12889,"Las Vegas, NV"
15370,"Tulsa, OK",14761,"Sanford, FL"
15370,"Tulsa, OK",14112,"St. Petersburg, FL"
15370,"Tulsa, OK",12892,"Los Angeles, CA"
15370,"Tulsa, OK",12889,"Las Vegas, NV"
15370,"Tulsa, OK",10466,"Phoenix, AZ"
15370,"Tulsa, OK",14761,"Sanford, FL"
15370,"Tulsa, OK",14112,"St. Petersburg, FL"
15370,"Tulsa, OK",10423,"Austin, TX"
15370,"Tulsa, OK",14986,"Sarasota/Bradenton, FL"
15370,"Tulsa, OK",13577,"Myrtle Beach, SC"
15370,"Tulsa, OK",15304,"Tampa, FL"
15370,"Tulsa, OK",15304,"Tampa, FL"
15370,"Tulsa, OK",11193,"Cincinnati, OH"
15370,"Tulsa, OK",10713,"Boise, ID"
15370,"Tulsa, OK",14492,"Raleigh/Durham, NC"
15370,"Tulsa, OK",13244,"Memphis, TN"
15370,"Tulsa, OK",13495,"New Orleans, LA"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",13487,"Minneapolis, MN"
15370,"Tulsa, OK",11193,"Cincinnati, OH"
15370,"Tulsa, OK",14683,"San Antonio, TX"
15370,"Tulsa, OK",16091,"Detroit, MI"
15370,"Tulsa, OK",15016,"St. Louis, MO"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",12889,"Las Vegas, NV"
15370,"Tulsa, OK",11259,"Dallas, TX"
15370,"Tulsa, OK",12191,"Houston, TX"
15370,"Tulsa, OK",14107,"Phoenix, AZ"
15370,"Tulsa, OK",15016,"St. Louis, MO"
15370,"Tulsa, OK",13871,"Omaha, NE"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",12889,"Las Vegas, NV"
15370,"Tulsa, OK",11259,"Dallas, TX"
15370,"Tulsa, OK",12191,"Houston, TX"
15370,"Tulsa, OK",14107,"Phoenix, AZ"
15370,"Tulsa, OK",10423,"Austin, TX"
15370,"Tulsa, OK",13198,"Kansas City, MO"
15370,"Tulsa, OK",15016,"St. Louis, MO"
15370,"Tulsa, OK",11292,"Denver, CO"
15370,"Tulsa, OK",12889,"Las Vegas, NV"
15370,"Tulsa, OK",11259,"Dallas, TX"
15370,"Tulsa, OK",12191,"Houston, TX"
15370,"Tulsa, OK",13198,"Kansas City, MO"
15370,"Tulsa, OK",13244,"Memphis, TN"
15370,"Tulsa, OK",10194,"Dallas/Fort Worth, TX"
15370,"Tulsa, OK",13244,"Memphis, TN"
15370,"Tulsa, OK",13303,"Miami, FL"
15370,"Tulsa, OK",13930,"Chicago, IL"
